proto,src_ip,src_pt,dst_ip,dst_pt,ce,hae,lat,le,lon
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.841202","32.8796482","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.264465","32.8791233","0.5","-114.210735"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.877701","32.879158","0.5","-114.204531"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.840103","32.8796482","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.346893","32.8791346","0.5","-114.210747"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.839935","32.8791582","0.5","-114.204551"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.838364","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.588364","32.8791445","0.5","-114.21076"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.858643","32.879161","0.5","-114.204575"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.838501","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.828217","32.8791552","0.5","-114.210774"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.845352","32.8791661","0.5","-114.204597"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.836777","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.926437","32.8791668","0.5","-114.210792"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.852722","32.8791725","0.5","-114.204615"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.836655","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.244629","32.8791775","0.5","-114.210807"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.812302","32.8791797","0.5","-114.204635"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.835541","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.445511","32.8791898","0.5","-114.210825"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.769943","32.8791884","0.5","-114.204653"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.832443","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.637772","32.8792012","0.5","-114.210841"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.786575","32.8791979","0.5","-114.204673"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.830872","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.661377","32.879214","0.5","-114.210859"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.753845","32.8792071","0.5","-114.204691"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.829498","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.686249","32.8792262","0.5","-114.210876"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.73877","32.8792159","0.5","-114.204708"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.830093","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.754257","32.8792381","0.5","-114.210892"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.777084","32.8792235","0.5","-114.204726"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.830368","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.838211","32.8792502","0.5","-114.210908"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.780457","32.8792324","0.5","-114.204743"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.830429","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.861572","32.8792625","0.5","-114.210925"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.750015","32.8792378","0.5","-114.204758"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.832077","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.874252","32.8792738","0.5","-114.210941"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.757599","32.8792383","0.5","-114.204763"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.834473","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.895615","32.8792853","0.5","-114.210957"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.755707","32.8792385","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.840973","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.915405","32.8792956","0.5","-114.210971"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.767929","32.8792386","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.84761","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.941605","32.8793057","0.5","-114.210987"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.781616","32.8792386","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.854523","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.977966","32.879314","0.5","-114.211002"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.789169","32.8792387","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.860596","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.984161","32.8793207","0.5","-114.211018"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.796082","32.8792387","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.864975","32.8796481","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.005661","32.8793253","0.5","-114.211035"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.799957","32.8792388","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.870453","32.879648","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","180.004242","32.8793272","0.5","-114.211053"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.806717","32.8792389","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.877243","32.879648","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.96701","32.8793271","0.5","-114.211072"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.812302","32.8792389","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.878983","32.879648","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.923141","32.8793252","0.5","-114.211089"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.820129","32.879239","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.884933","32.879648","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.895004","32.8793216","0.5","-114.211106"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.823761","32.8792391","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.887268","32.8796479","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.870834","32.8793165","0.5","-114.211123"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.830612","32.8792392","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.892181","32.8796479","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.859802","32.8793102","0.5","-114.21114"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.832169","32.8792393","0.5","-114.204762"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.893829","32.8796479","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.827881","32.8793022","0.5","-114.211156"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.816818","32.8792385","0.5","-114.20477"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.900345","32.8796479","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.806793","32.879293","0.5","-114.211171"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.823822","32.8792336","0.5","-114.204794"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.901245","32.8796479","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.778702","32.8792831","0.5","-114.211185"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.802673","32.8792242","0.5","-114.204816"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.904404","32.8796479","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.737915","32.8792718","0.5","-114.211198"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.764114","32.879215","0.5","-114.204829"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.908951","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.705658","32.8792595","0.5","-114.211211"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.744019","32.8792055","0.5","-114.204839"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.912277","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.681442","32.8792473","0.5","-114.211222"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.725311","32.8791912","0.5","-114.204847"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.915787","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.650055","32.8792338","0.5","-114.211233"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.727631","32.8791745","0.5","-114.204851"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.917801","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.625961","32.8792193","0.5","-114.211243"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.708145","32.8791578","0.5","-114.204852"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.921509","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.609573","32.8792044","0.5","-114.211253"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.696762","32.8791408","0.5","-114.204848"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.925339","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.596924","32.8791886","0.5","-114.211262"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.668152","32.8791245","0.5","-114.204841"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.924072","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.57164","32.8791724","0.5","-114.211271"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.653976","32.8791084","0.5","-114.20483"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.925919","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.570877","32.8791561","0.5","-114.211279"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.634033","32.879094","0.5","-114.204816"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.923386","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.567932","32.8791394","0.5","-114.211288"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.674423","32.8790823","0.5","-114.204803"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.923523","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.56076","32.8791226","0.5","-114.211295"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.680679","32.8790712","0.5","-114.204788"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.923264","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.568939","32.8791055","0.5","-114.211303"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.681259","32.8790598","0.5","-114.204774"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.92186","32.8796478","0.5","-114.208507"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.580872","32.8790882","0.5","-114.211311"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.67926","32.87905","0.5","-114.204761"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.920807","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.577988","32.8790708","0.5","-114.211319"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.667496","32.8790401","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.921173","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.5681","32.8790533","0.5","-114.211326"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.659256","32.8790408","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.919937","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.574295","32.8790362","0.5","-114.211334"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.661621","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.920776","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.593964","32.8790193","0.5","-114.211341"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.667328","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.921356","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.587341","32.8790018","0.5","-114.211349"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.669785","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.925598","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.586288","32.8789845","0.5","-114.211357"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.667603","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.927719","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.592026","32.8789678","0.5","-114.211364"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.666946","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.933762","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.578003","32.8789502","0.5","-114.211372"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.666275","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.935806","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.577621","32.8789333","0.5","-114.211381"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.666168","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.942368","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.55246","32.8789168","0.5","-114.211389"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.667252","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.946228","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.56218","32.8789","0.5","-114.211399"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.669891","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.953674","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.54982","32.8788838","0.5","-114.211408"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.672653","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.959244","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.52449","32.8788669","0.5","-114.211419"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.671188","32.8790414","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.96637","32.8796477","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.49147","32.8788516","0.5","-114.211429"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.646362","32.8790367","0.5","-114.204752"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.971771","32.8796478","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.47905","32.8788368","0.5","-114.211441"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.605453","32.879015","0.5","-114.204749"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.979599","32.8796478","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.460037","32.8788231","0.5","-114.211452"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.580261","32.878993","0.5","-114.204743"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.981995","32.8796478","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.434845","32.8788105","0.5","-114.211464"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.574112","32.878982","0.5","-114.204738"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.984207","32.8796478","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.42128","32.8787988","0.5","-114.211477"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.57222","32.8789736","0.5","-114.204733"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.98645","32.8796478","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.397644","32.8787883","0.5","-114.211492"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.573837","32.8789628","0.5","-114.204723"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.987442","32.8796479","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.386505","32.8787792","0.5","-114.211506"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.589615","32.8789539","0.5","-114.204704"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.98764","32.8796479","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.372818","32.8787715","0.5","-114.211522"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.596924","32.8789498","0.5","-114.204683"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.985275","32.8796479","0.5","-114.208506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.384399","32.8787648","0.5","-114.211539"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.9617","32.8796479","0.5","-114.208506"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.546936","32.8789494","0.5","-114.204662"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.377808","32.8787598","0.5","-114.211555"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.930679","32.8796484","0.5","-114.208505"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.517838","32.8789523","0.5","-114.204644"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.379745","32.878756","0.5","-114.211573"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.914124","32.87965","0.5","-114.2085"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.503189","32.8789573","0.5","-114.204628"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.385437","32.8787538","0.5","-114.211591"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.928146","32.8796544","0.5","-114.208486"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.521851","32.8789651","0.5","-114.204615"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.385284","32.8787529","0.5","-114.21161"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.939102","32.8796621","0.5","-114.208465"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.542175","32.878977","0.5","-114.204602"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.379791","32.8787534","0.5","-114.211629"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.980057","32.8796722","0.5","-114.208434"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.555664","32.8789906","0.5","-114.204593"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.372772","32.8787551","0.5","-114.211647"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.862396","32.8796816","0.5","-114.208396"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.574936","32.8790037","0.5","-114.204591"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.360901","32.8787578","0.5","-114.211666"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.732758","32.8796948","0.5","-114.208366"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.603745","32.8790189","0.5","-114.204594"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.331955","32.878762","0.5","-114.211685"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.762299","32.8797073","0.5","-114.208337"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.635956","32.879034","0.5","-114.204603"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.316956","32.878767","0.5","-114.211703"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.770508","32.8797133","0.5","-114.20831"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.671371","32.8790485","0.5","-114.204617"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.296127","32.8787731","0.5","-114.211721"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.627853","32.8797174","0.5","-114.208299"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.658188","32.8790612","0.5","-114.204633"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.273407","32.8787801","0.5","-114.21174"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.61351","32.8797211","0.5","-114.208281"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.659897","32.8790714","0.5","-114.20465"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.733551","32.8797245","0.5","-114.20826"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.235504","32.8787881","0.5","-114.211758"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.646606","32.8790798","0.5","-114.204665"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.827667","32.8797263","0.5","-114.208244"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.199142","32.8787967","0.5","-114.211775"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.637177","32.8790877","0.5","-114.20468"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.150742","32.8788058","0.5","-114.211793"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.836243","32.8797267","0.5","-114.208239"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.621536","32.8790966","0.5","-114.204697"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.83728","32.8797267","0.5","-114.20824"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","179.071442","32.878816","0.5","-114.211812"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.617233","32.8791052","0.5","-114.204711"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.842392","32.8797267","0.5","-114.208241"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.990326","32.8788265","0.5","-114.21183"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.592056","32.8791139","0.5","-114.204724"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.850342","32.8797267","0.5","-114.208241"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.885239","32.8788372","0.5","-114.211848"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.619629","32.8791247","0.5","-114.204736"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.858154","32.8797267","0.5","-114.208241"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.797409","32.8788477","0.5","-114.211865"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.612579","32.8791376","0.5","-114.204746"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.869644","32.8797268","0.5","-114.208241"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.725769","32.8788584","0.5","-114.211883"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.625656","32.8791521","0.5","-114.204753"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.877487","32.8797268","0.5","-114.208241"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.732239","32.8788684","0.5","-114.2119"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.667862","32.8791647","0.5","-114.204757"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.887192","32.8797269","0.5","-114.208241"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.672058","32.8788789","0.5","-114.211918"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.648056","32.8791837","0.5","-114.204758"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.899612","32.8797269","0.5","-114.208241"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.640839","32.8788887","0.5","-114.211934"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.649963","32.879205","0.5","-114.204757"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.914001","32.8797264","0.5","-114.208239"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","178.714661","32.8788973","0.5","-114.211949"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.647659","32.8792225","0.5","-114.204754"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","182.039536","32.8797256","0.5","-114.208212"
